code_bss,urn_bss,date_mesure,timestamp_mesure,niveau_nappe_eau,mode_obtention,statut,qualification,code_continuite,nom_continuite,code_producteur,nom_producteur,code_nature_mesure,nom_nature_mesure,profondeur_nappe
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-04,1117843200000,114.17,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.29
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-05,1117983660000,114.15,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.31
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-06,1118016000000,114.13,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.33
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-07,1118160000000,114.12,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.34
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-08,1118239260000,114.14,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.32
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-09,1118332860000,114.17,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.29
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-10,1118408460000,114.18,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.28
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-11,1118505660000,114.18,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.28
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-12,1118588460000,114.18,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.28
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-13,1118620800000,114.15,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.31
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-14,1118707200000,114.12,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.34
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-15,1118793600000,114.08,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.38
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-16,1118880000000,114.07,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.39
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-17,1119024060000,114.05,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.41
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-18,1119106860000,114.06,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.4
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-19,1119139200000,114.04,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.42
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-20,1119225600000,114.02,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.44
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-21,1119312000000,113.99,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.47
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-22,1119448860000,113.98,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.48
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-23,1119517260000,113.97,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.49
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-24,1119628860000,113.98,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.48
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-25,1119657600000,113.96,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.5
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-26,1119783660000,113.94,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.52
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-27,1119830400000,113.92,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.54
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-28,1119960060000,113.93,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.53
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-29,1120006800000,113.92,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.54
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-06-30,1120136460000,113.91,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.55
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-01,1120176000000,113.89,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.57
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-02,1120309260000,113.9,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.56
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-03,1120395660000,113.88,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.58
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-04,1120435200000,113.88,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.58
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-05,1120593600000,113.9,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.56
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-06,1120647660000,113.91,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.55
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-07,1120734000000,113.91,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.55
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-08,1120780800000,113.9,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.56
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-09,1120867200000,113.9,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.56
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-10,1121011260000,113.9,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.56
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-11,1121040000000,113.89,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.57
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-12,1121166060000,113.91,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.55
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-13,1121266860000,113.93,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.53
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-14,1121356860000,113.92,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.54
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-15,1121385600000,113.89,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.57
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-16,1121479260000,113.87,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.59
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-17,1121608800000,113.87,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.59
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-18,1121644800000,113.86,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.6
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-19,1121731200000,113.85,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.61
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-20,1121857260000,113.85,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.61
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-21,1121961600000,113.86,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.6
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-22,1122044460000,113.86,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.6
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-23,1122076800000,113.85,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.61
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-24,1122195660000,113.85,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.61
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-25,1122249600000,113.84,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.62
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-26,1122336000000,113.83,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.63
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-27,1122426000000,113.83,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.63
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-28,1122508800000,113.81,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.65
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-29,1122656460000,113.81,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.65
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-30,1122724860000,113.81,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.65
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-07-31,1122778860000,113.81,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.65
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-01,1122861660000,113.81,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.65
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-02,1122976860000,113.81,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.65
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-03,1123027200000,113.79,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.67
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-04,1123113600000,113.77,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.69
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-05,1123250460000,113.79,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.67
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-06,1123290000000,113.78,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.68
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-07,1123372800000,113.78,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.68
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-08,1123459200000,113.74,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.72
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-09,1123599660000,113.75,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.71
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-10,1123632000000,113.73,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.73
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-11,1123718400000,113.72,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.74
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-12,1123837260000,113.72,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.74
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-13,1123956000000,113.72,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.74
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-14,1123977600000,113.72,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.74
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-15,1124064000000,113.69,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.77
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-16,1124190060000,113.7,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.76
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-17,1124240400000,113.7,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.76
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-18,1124323200000,113.69,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.77
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-19,1124413200000,113.67,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.79
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-20,1124539260000,113.66,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.8
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-21,1124665260000,113.67,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.79
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-22,1124668800000,113.67,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.79
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-23,1124755200000,113.68,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.78
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-24,1124899200000,113.7,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.76
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-25,1124942460000,113.71,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.75
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-26,1125064860000,113.68,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.78
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-27,1125147660000,113.69,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.77
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-28,1125237660000,113.68,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.78
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-29,1125273600000,113.66,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.8
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-30,1125406800000,113.69,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.77
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2005-08-31,1125486060000,113.71,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,23.75
